MUTATION_PROB;CROSSOVER_PROB;POPULATION_SIZE;IS_CROSSOVER_POINT_RANDOM;CHROMOSOME_LENGTH;SR;AVG_END_FIT;AVG_SOLUTION_FOUND
0,050000;0,700000;50;FALSE;60;1,000000;60,000000;804,300000
0,050000;0,700000;100;TRUE;60;1,000000;60,000000;1008,000000
0,050000;0,700000;100;FALSE;60;1,000000;60,000000;958,400000
0,050000;0,900000;10;TRUE;60;1,000000;60,000000;652,100000
0,050000;0,900000;10;FALSE;60;1,000000;60,000000;639,100000
0,050000;0,900000;50;TRUE;60;1,000000;60,000000;794,100000
0,050000;0,900000;50;FALSE;60;1,000000;60,000000;743,000000
0,050000;0,900000;100;TRUE;60;1,000000;60,000000;1009,400000
0,050000;0,900000;100;FALSE;60;1,000000;60,000000;1045,200000
0,050000;1,000000;10;TRUE;60;1,000000;60,000000;604,000000
0,050000;1,000000;10;FALSE;60;1,000000;60,000000;616,800000
0,050000;1,000000;50;TRUE;60;1,000000;60,000000;798,400000
0,050000;1,000000;50;FALSE;60;1,000000;60,000000;833,600000
0,050000;1,000000;100;TRUE;60;1,000000;60,000000;922,300000
0,050000;1,000000;100;FALSE;60;1,000000;60,000000;1116,200000
0,100000;0,700000;10;TRUE;60;1,000000;60,000000;4221,800000
0,100000;0,700000;10;FALSE;60;1,000000;60,000000;6505,400000
0,100000;0,700000;50;TRUE;60;1,000000;60,000000;4690,700000
0,100000;0,700000;50;FALSE;60;1,000000;60,000000;5117,500000
0,100000;0,700000;100;TRUE;60;1,000000;60,000000;4905,700000
0,100000;0,700000;100;FALSE;60;1,000000;60,000000;3763,700000
0,100000;0,900000;10;TRUE;60;1,000000;60,000000;6446,700000
0,100000;0,900000;10;FALSE;60;1,000000;60,000000;8341,900000
0,100000;0,900000;50;TRUE;60;1,000000;60,000000;4483,800000
0,100000;0,900000;50;FALSE;60;1,000000;60,000000;4867,400000
0,100000;0,900000;100;TRUE;60;1,000000;60,000000;4059,100000
0,100000;0,900000;100;FALSE;60;1,000000;60,000000;4627,600000
0,100000;1,000000;10;TRUE;60;1,000000;60,000000;9502,900000
0,100000;1,000000;10;FALSE;60;1,000000;60,000000;5728,500000
0,100000;1,000000;50;TRUE;60;1,000000;60,000000;4684,600000
0,100000;1,000000;50;FALSE;60;1,000000;60,000000;4497,200000
0,100000;1,000000;100;TRUE;60;1,000000;60,000000;5692,600000
0,100000;1,000000;100;FALSE;60;1,000000;60,000000;4910,700000
0,010000;0,700000;10;TRUE;70;1,000000;70,000000;408,600000
0,010000;0,700000;10;FALSE;70;1,000000;70,000000;447,500000
0,010000;0,700000;50;TRUE;70;1,000000;70,000000;649,500000
0,010000;0,700000;50;FALSE;70;1,000000;70,000000;702,500000
0,010000;0,700000;100;TRUE;70;1,000000;70,000000;895,500000
0,010000;0,700000;100;FALSE;70;1,000000;70,000000;967,000000
0,010000;0,900000;10;TRUE;70;1,000000;70,000000;376,800000
0,010000;0,900000;10;FALSE;70;1,000000;70,000000;365,800000
0,010000;0,900000;50;TRUE;70;1,000000;70,000000;696,000000
0,010000;0,900000;50;FALSE;70;1,000000;70,000000;662,000000
0,010000;0,900000;100;TRUE;70;1,000000;70,000000;867,500000
0,010000;0,900000;100;FALSE;70;1,000000;70,000000;963,100000
0,010000;1,000000;10;TRUE;70;1,000000;70,000000;334,300000
0,010000;1,000000;10;FALSE;70;1,000000;70,000000;357,900000
0,010000;1,000000;50;TRUE;70;1,000000;70,000000;682,100000
0,010000;1,000000;50;FALSE;70;1,000000;70,000000;619,000000
0,010000;1,000000;100;TRUE;70;1,000000;70,000000;848,600000
0,010000;1,000000;100;FALSE;70;1,000000;70,000000;970,200000
0,050000;0,700000;10;TRUE;70;1,000000;70,000000;1246,000000
0,050000;0,700000;10;FALSE;70;1,000000;70,000000;1383,700000
0,050000;0,700000;50;TRUE;70;1,000000;70,000000;1495,500000
0,050000;0,700000;50;FALSE;70;1,000000;70,000000;1250,700000
0,050000;0,700000;100;TRUE;70;1,000000;70,000000;1374,700000
0,050000;0,700000;100;FALSE;70;1,000000;70,000000;1757,200000
0,050000;0,900000;10;TRUE;70;1,000000;70,000000;979,100000
0,050000;0,900000;10;FALSE;70;1,000000;70,000000;1372,700000
0,050000;0,900000;50;TRUE;70;1,000000;70,000000;1225,200000
0,050000;0,900000;50;FALSE;70;1,000000;70,000000;1201,600000
0,050000;0,900000;100;TRUE;70;1,000000;70,000000;1554,200000
0,050000;0,900000;100;FALSE;70;1,000000;70,000000;1320,400000
0,050000;1,000000;10;TRUE;70;1,000000;70,000000;1454,600000
0,050000;1,000000;10;FALSE;70;1,000000;70,000000;1180,000000
0,050000;1,000000;50;TRUE;70;1,000000;70,000000;1337,800000
0,050000;1,000000;50;FALSE;70;1,000000;70,000000;1169,000000
0,050000;1,000000;100;TRUE;70;1,000000;70,000000;1473,300000
0,050000;1,000000;100;FALSE;70;1,000000;70,000000;1228,400000
0,100000;0,700000;10;TRUE;70;1,000000;70,000000;34965,400000
0,100000;0,700000;10;FALSE;70;1,000000;70,000000;26568,100000
0,100000;0,700000;50;TRUE;70;1,000000;70,000000;12177,600000
0,100000;0,700000;50;FALSE;70;1,000000;70,000000;11746,800000
0,100000;0,700000;100;TRUE;70;1,000000;70,000000;10650,300000
0,100000;0,700000;100;FALSE;70;1,000000;70,000000;12040,200000
0,100000;0,900000;10;TRUE;70;1,000000;70,000000;33160,700000
0,100000;0,900000;10;FALSE;70;1,000000;70,000000;30696,100000
0,100000;0,900000;50;TRUE;70;1,000000;70,000000;8158,100000
0,100000;0,900000;50;FALSE;70;1,000000;70,000000;13358,400000
0,100000;0,900000;100;TRUE;70;1,000000;70,000000;11385,700000
0,100000;0,900000;100;FALSE;70;1,000000;70,000000;11874,100000
0,100000;1,000000;10;TRUE;70;1,000000;70,000000;35375,000000
0,100000;1,000000;10;FALSE;70;1,000000;70,000000;40713,900000
0,100000;1,000000;50;TRUE;70;1,000000;70,000000;13830,800000
0,100000;1,000000;50;FALSE;70;1,000000;70,000000;13492,400000
0,100000;1,000000;100;TRUE;70;1,000000;70,000000;10596,300000
0,100000;1,000000;100;FALSE;70;1,000000;70,000000;16461,600000
0,010000;0,700000;10;TRUE;80;1,000000;80,000000;429,500000
0,010000;0,700000;10;FALSE;80;1,000000;80,000000;416,000000
0,010000;0,700000;50;TRUE;80;1,000000;80,000000;739,000000
0,010000;0,700000;50;FALSE;80;1,000000;80,000000;812,100000
0,010000;0,700000;100;TRUE;80;1,000000;80,000000;1076,800000
0,010000;0,700000;100;FALSE;80;1,000000;80,000000;1197,100000
0,010000;0,900000;10;TRUE;80;1,000000;80,000000;385,800000
0,010000;0,900000;10;FALSE;80;1,000000;80,000000;422,700000
0,010000;0,900000;50;TRUE;80;1,000000;80,000000;734,200000
0,010000;0,900000;50;FALSE;80;1,000000;80,000000;748,800000
0,010000;0,900000;100;TRUE;80;1,000000;80,000000;1041,200000
0,010000;0,900000;100;FALSE;80;1,000000;80,000000;1071,900000
0,010000;1,000000;10;TRUE;80;1,000000;80,000000;502,700000
0,010000;1,000000;10;FALSE;80;1,000000;80,000000;408,300000
0,010000;1,000000;50;TRUE;80;1,000000;80,000000;747,700000
0,010000;1,000000;50;FALSE;80;1,000000;80,000000;757,700000
0,010000;1,000000;100;TRUE;80;1,000000;80,000000;1030,000000
0,010000;1,000000;100;FALSE;80;1,000000;80,000000;1027,800000
0,050000;0,700000;10;TRUE;80;1,000000;80,000000;1829,400000
0,050000;0,700000;10;FALSE;80;1,000000;80,000000;2060,400000
0,050000;0,700000;50;TRUE;80;1,000000;80,000000;2274,500000
0,050000;0,700000;50;FALSE;80;1,000000;80,000000;1964,300000
0,050000;0,700000;100;TRUE;80;1,000000;80,000000;2699,900000
0,050000;0,700000;100;FALSE;80;1,000000;80,000000;2544,700000
0,050000;0,900000;10;TRUE;80;1,000000;80,000000;2214,800000
0,050000;0,900000;10;FALSE;80;1,000000;80,000000;1956,600000
0,050000;0,900000;50;TRUE;80;1,000000;80,000000;2280,600000
0,050000;0,900000;50;FALSE;80;1,000000;80,000000;1889,700000
0,050000;0,900000;100;TRUE;80;1,000000;80,000000;2260,700000
0,050000;0,900000;100;FALSE;80;1,000000;80,000000;2480,600000
0,050000;1,000000;10;TRUE;80;1,000000;80,000000;2545,100000
0,050000;1,000000;10;FALSE;80;1,000000;80,000000;2661,000000
0,050000;1,000000;50;TRUE;80;1,000000;80,000000;1986,100000
0,050000;1,000000;50;FALSE;80;1,000000;80,000000;2036,900000
0,050000;1,000000;100;TRUE;80;1,000000;80,000000;2460,000000
0,050000;1,000000;100;FALSE;80;1,000000;80,000000;2556,400000
0,100000;0,700000;10;TRUE;80;0,500000;79,100000;94082,900000
0,100000;0,700000;10;FALSE;80;0,400000;79,100000;93235,300000
0,100000;0,700000;50;TRUE;80;1,000000;80,000000;38296,100000
0,100000;0,700000;50;FALSE;80;1,000000;80,000000;38016,900000
0,100000;0,700000;100;TRUE;80;1,000000;80,000000;29722,700000
0,100000;0,700000;100;FALSE;80;1,000000;80,000000;33085,000000
0,100000;0,900000;10;TRUE;80;0,700000;79,500000;87410,700000
0,100000;0,900000;10;FALSE;80;0,400000;78,800000;42563,800000
0,100000;0,900000;50;TRUE;80;1,000000;80,000000;39497,300000
0,100000;0,900000;50;FALSE;80;1,000000;80,000000;29231,200000
0,100000;0,900000;100;TRUE;80;1,000000;80,000000;28576,200000
0,100000;0,900000;100;FALSE;80;1,000000;80,000000;40127,100000
0,100000;1,000000;10;TRUE;80;0,600000;79,300000;115626,400000
0,100000;1,000000;10;FALSE;80;0,400000;78,800000;71974,400000
0,100000;1,000000;50;TRUE;80;1,000000;80,000000;31776,600000
0,100000;1,000000;50;FALSE;80;1,000000;80,000000;29262,200000
0,100000;1,000000;100;TRUE;80;1,000000;80,000000;38494,900000
0,100000;1,000000;100;FALSE;80;1,000000;80,000000;38871,500000
0,010000;0,700000;10;TRUE;90;1,000000;90,000000;566,200000
0,010000;0,700000;10;FALSE;90;1,000000;90,000000;520,400000
0,010000;0,700000;50;TRUE;90;1,000000;90,000000;923,600000
0,010000;0,700000;50;FALSE;90;1,000000;90,000000;904,600000
0,010000;0,700000;100;TRUE;90;1,000000;90,000000;1211,500000
0,010000;0,700000;100;FALSE;90;1,000000;90,000000;1330,800000
0,010000;0,900000;10;TRUE;90;1,000000;90,000000;516,500000
0,010000;0,900000;10;FALSE;90;1,000000;90,000000;450,700000
0,010000;0,900000;50;TRUE;90;1,000000;90,000000;804,200000
0,010000;0,900000;50;FALSE;90;1,000000;90,000000;833,800000
0,010000;0,900000;100;TRUE;90;1,000000;90,000000;1081,200000
0,010000;0,900000;100;FALSE;90;1,000000;90,000000;1265,400000
0,010000;1,000000;10;TRUE;90;1,000000;90,000000;534,500000
0,010000;1,000000;10;FALSE;90;1,000000;90,000000;472,900000
0,010000;1,000000;50;TRUE;90;1,000000;90,000000;815,400000
0,010000;1,000000;50;FALSE;90;1,000000;90,000000;904,400000
0,010000;1,000000;100;TRUE;90;1,000000;90,000000;1174,000000
0,010000;1,000000;100;FALSE;90;1,000000;90,000000;1157,800000
0,050000;0,700000;10;TRUE;90;1,000000;90,000000;3447,200000
0,050000;0,700000;10;FALSE;90;1,000000;90,000000;3866,000000
0,050000;0,700000;50;TRUE;90;1,000000;90,000000;3470,500000
0,050000;0,700000;50;FALSE;90;1,000000;90,000000;3066,000000
0,050000;0,700000;100;TRUE;90;1,000000;90,000000;3373,400000
0,050000;0,700000;100;FALSE;90;1,000000;90,000000;3545,400000
0,050000;0,900000;10;TRUE;90;1,000000;90,000000;3979,900000
0,050000;0,900000;10;FALSE;90;1,000000;90,000000;3540,400000
0,050000;0,900000;50;TRUE;90;1,000000;90,000000;2945,700000
0,050000;0,900000;50;FALSE;90;1,000000;90,000000;3316,400000
0,050000;0,900000;100;TRUE;90;1,000000;90,000000;3575,800000
0,050000;0,900000;100;FALSE;90;1,000000;90,000000;3801,400000
0,050000;1,000000;10;TRUE;90;1,000000;90,000000;4130,600000
0,050000;1,000000;10;FALSE;90;1,000000;90,000000;3313,500000
0,050000;1,000000;50;TRUE;90;1,000000;90,000000;2241,300000
0,050000;1,000000;50;FALSE;90;1,000000;90,000000;4325,000000
0,050000;1,000000;100;TRUE;90;1,000000;90,000000;3644,100000
0,050000;1,000000;100;FALSE;90;1,000000;90,000000;3642,800000
0,100000;0,700000;10;TRUE;90;0,000000;87,500000;0,000000
0,100000;0,700000;10;FALSE;90;0,000000;87,700000;0,000000
0,100000;0,700000;50;TRUE;90;1,000000;90,000000;63685,400000
0,100000;0,700000;50;FALSE;90;1,000000;90,000000;97329,700000
0,100000;0,700000;100;TRUE;90;1,000000;90,000000;71739,700000
0,100000;0,700000;100;FALSE;90;1,000000;90,000000;62520,100000
0,100000;0,900000;10;TRUE;90;0,000000;87,200000;0,000000
0,100000;0,900000;10;FALSE;90;0,000000;87,200000;0,000000
0,100000;0,900000;50;TRUE;90;1,000000;90,000000;72284,400000
0,100000;0,900000;50;FALSE;90;1,000000;90,000000;68841,800000
0,100000;0,900000;100;TRUE;90;1,000000;90,000000;96364,600000
0,100000;0,900000;100;FALSE;90;1,000000;90,000000;96868,000000
0,100000;1,000000;10;TRUE;90;0,000000;87,100000;0,000000
0,100000;1,000000;10;FALSE;90;0,000000;86,500000;0,000000
0,100000;1,000000;50;TRUE;90;1,000000;90,000000;66794,500000
0,100000;1,000000;50;FALSE;90;1,000000;90,000000;102746,700000
0,100000;1,000000;100;TRUE;90;1,000000;90,000000;102328,700000
0,100000;1,000000;100;FALSE;90;1,000000;90,000000;80923,100000
0,010000;0,700000;10;TRUE;100;1,000000;100,000000;582,300000
0,010000;0,700000;10;FALSE;100;1,000000;100,000000;615,900000
0,010000;0,700000;50;TRUE;100;1,000000;100,000000;986,900000
0,010000;0,700000;50;FALSE;100;1,000000;100,000000;1101,400000
0,010000;0,700000;100;TRUE;100;1,000000;100,000000;1229,100000
0,010000;0,700000;100;FALSE;100;1,000000;100,000000;1350,700000
0,010000;0,900000;10;TRUE;100;1,000000;100,000000;559,100000
0,010000;0,900000;10;FALSE;100;1,000000;100,000000;595,300000
0,010000;0,900000;50;TRUE;100;1,000000;100,000000;995,800000
0,010000;0,900000;50;FALSE;100;1,000000;100,000000;948,200000
0,010000;0,900000;100;TRUE;100;1,000000;100,000000;1380,500000
0,010000;0,900000;100;FALSE;100;1,000000;100,000000;1411,500000
0,010000;1,000000;10;TRUE;100;1,000000;100,000000;650,000000
0,010000;1,000000;10;FALSE;100;1,000000;100,000000;520,900000
0,010000;1,000000;50;TRUE;100;1,000000;100,000000;996,800000
0,010000;1,000000;50;FALSE;100;1,000000;100,000000;967,500000
0,010000;1,000000;100;TRUE;100;1,000000;100,000000;1236,400000
0,010000;1,000000;100;FALSE;100;1,000000;100,000000;1423,700000
0,050000;0,700000;10;TRUE;100;1,000000;100,000000;6745,400000
0,050000;0,700000;10;FALSE;100;1,000000;100,000000;8166,600000
0,050000;0,700000;50;TRUE;100;1,000000;100,000000;5504,000000
0,050000;0,700000;50;FALSE;100;1,000000;100,000000;5278,500000
0,050000;0,700000;100;TRUE;100;1,000000;100,000000;6047,000000
0,050000;0,700000;100;FALSE;100;1,000000;100,000000;7278,400000
0,050000;0,900000;10;TRUE;100;1,000000;100,000000;6447,600000
0,050000;0,900000;10;FALSE;100;1,000000;100,000000;4862,100000
0,050000;0,900000;50;TRUE;100;1,000000;100,000000;6028,700000
0,050000;0,900000;50;FALSE;100;1,000000;100,000000;5843,700000
0,050000;0,900000;100;TRUE;100;1,000000;100,000000;6001,700000
0,050000;0,900000;100;FALSE;100;1,000000;100,000000;5884,400000
0,050000;1,000000;10;TRUE;100;1,000000;100,000000;7949,900000
0,050000;1,000000;10;FALSE;100;1,000000;100,000000;7159,100000
0,050000;1,000000;50;TRUE;100;1,000000;100,000000;5414,000000
0,050000;1,000000;50;FALSE;100;1,000000;100,000000;6053,400000
0,050000;1,000000;100;TRUE;100;1,000000;100,000000;5765,800000
0,050000;1,000000;100;FALSE;100;1,000000;100,000000;6415,600000
0,100000;0,700000;10;TRUE;100;0,000000;95,900000;0,000000
0,100000;0,700000;10;FALSE;100;0,000000;95,700000;0,000000
0,100000;0,700000;50;TRUE;100;0,900000;99,800000;127790,600000
0,100000;0,700000;50;FALSE;100;1,000000;100,000000;154467,100000
0,100000;0,700000;100;TRUE;100;1,000000;100,000000;156802,400000
0,100000;0,700000;100;FALSE;100;1,000000;100,000000;161215,100000
0,100000;0,900000;10;TRUE;100;0,000000;95,600000;0,000000
0,100000;0,900000;10;FALSE;100;0,000000;95,100000;0,000000
0,100000;0,900000;50;TRUE;100;0,900000;99,800000;135974,100000
0,100000;0,900000;50;FALSE;100;1,000000;100,000000;197590,700000
0,100000;0,900000;100;TRUE;100;1,000000;100,000000;150404,800000
0,100000;0,900000;100;FALSE;100;0,900000;99,700000;211208,200000
0,100000;1,000000;10;TRUE;100;0,000000;95,600000;0,000000
0,100000;1,000000;10;FALSE;100;0,000000;94,600000;0,000000
0,100000;1,000000;50;TRUE;100;1,000000;100,000000;215073,800000
0,100000;1,000000;50;FALSE;100;0,900000;99,800000;166228,400000
0,100000;1,000000;100;TRUE;100;1,000000;100,000000;179353,300000
0,100000;1,000000;100;FALSE;100;0,700000;99,400000;173053,300000
0,010000;0,700000;10;TRUE;110;1,000000;110,000000;731,800000
0,010000;0,700000;10;FALSE;110;1,000000;110,000000;748,700000
0,010000;0,700000;50;TRUE;110;1,000000;110,000000;1080,800000
0,010000;0,700000;50;FALSE;110;1,000000;110,000000;1226,400000
0,010000;0,700000;100;TRUE;110;1,000000;110,000000;1521,500000
0,010000;0,700000;100;FALSE;110;1,000000;110,000000;1474,500000
0,010000;0,900000;10;TRUE;110;1,000000;110,000000;608,800000
0,010000;0,900000;10;FALSE;110;1,000000;110,000000;687,300000
0,010000;0,900000;50;TRUE;110;1,000000;110,000000;1127,300000
0,010000;0,900000;50;FALSE;110;1,000000;110,000000;1201,600000
0,010000;0,900000;100;TRUE;110;1,000000;110,000000;1498,200000
0,010000;0,900000;100;FALSE;110;1,000000;110,000000;1470,100000
0,010000;1,000000;10;TRUE;110;1,000000;110,000000;709,600000
0,010000;1,000000;10;FALSE;110;1,000000;110,000000;680,500000
0,010000;1,000000;50;TRUE;110;1,000000;110,000000;1043,700000
0,010000;1,000000;50;FALSE;110;1,000000;110,000000;1081,900000
0,010000;1,000000;100;TRUE;110;1,000000;110,000000;1500,800000
0,010000;1,000000;100;FALSE;110;1,000000;110,000000;1609,300000
0,050000;0,700000;10;TRUE;110;1,000000;110,000000;15879,300000
0,050000;0,700000;10;FALSE;110;1,000000;110,000000;18767,000000
0,050000;0,700000;50;TRUE;110;1,000000;110,000000;7708,000000
