MUTATION_PROB;CROSSOVER_PROB;POPULATION_SIZE;IS_CROSSOVER_POINT_RANDOM;CHROMOSOME_LENGTH;SR;AVG_END_FIT;AVG_SOLUTION_FOUND
0,000500;0,400000;50;FALSE;630;1,000000;630,000000;12181,000000
0,000500;0,990000;50;TRUE;830;1,000000;830,000000;12312,000000
0,000500;0,950000;50;FALSE;830;1,000000;830,000000;14022,000000
0,000500;0,400000;50;TRUE;1230;1,000000;1230,000000;17250,000000
0,000500;0,950000;50;FALSE;1230;1,000000;1230,000000;17299,000000
0,000500;0,990000;50;FALSE;1230;1,000000;1230,000000;19789,000000
0,000500;0,990000;50;FALSE;630;1,000000;630,000000;11227,000000
0,000500;0,400000;50;FALSE;1230;1,000000;1230,000000;18863,000000
0,000500;1,000000;50;FALSE;1230;1,000000;1230,000000;17094,000000
0,000500;0,950000;50;FALSE;630;1,000000;630,000000;12414,000000
0,000500;1,000000;50;TRUE;1030;1,000000;1030,000000;14337,000000
0,000500;0,950000;50;TRUE;1230;1,000000;1230,000000;15827,000000
0,000500;1,000000;50;TRUE;1230;1,000000;1230,000000;18043,000000
0,000500;0,900000;50;FALSE;1030;1,000000;1030,000000;15976,000000
0,000500;0,900000;50;TRUE;1030;1,000000;1030,000000;14691,000000
0,000500;0,400000;50;TRUE;1030;1,000000;1030,000000;15571,000000
0,000500;1,000000;50;FALSE;1030;1,000000;1030,000000;15950,000000
0,000500;0,950000;50;TRUE;630;1,000000;630,000000;13063,000000
0,000500;1,000000;50;TRUE;830;1,000000;830,000000;15437,000000
0,000500;1,000000;50;FALSE;830;1,000000;830,000000;12266,000000
0,000500;0,990000;50;FALSE;830;1,000000;830,000000;13616,000000
0,000500;0,990000;50;TRUE;1030;1,000000;1030,000000;17271,000000
0,000500;0,900000;50;TRUE;1230;1,000000;1230,000000;18231,000000
0,000500;0,990000;50;TRUE;1230;1,000000;1230,000000;18125,000000
0,000500;0,950000;50;TRUE;1030;1,000000;1030,000000;14451,000000
0,000500;0,300000;50;FALSE;1230;1,000000;1230,000000;18863,000000
0,000500;0,950000;50;FALSE;1030;1,000000;1030,000000;18699,000000
0,000500;0,400000;50;FALSE;1030;1,000000;1030,000000;17091,000000
0,000500;0,300000;50;FALSE;1030;1,000000;1030,000000;19220,000000
0,000500;0,300000;50;TRUE;1230;1,000000;1230,000000;18962,000000
